Transaction_ID,City,Date,Card_Type,Expense_Type,Gender,Amount
17892,"Modasa, India",2014-03-18,Silver,Entertainment,Female,177507
17893,"Neem-Ka-Thana, India",2014-11-05,Gold,Grocery,Female,148698
17894,"Sullurpeta, India",2015-04-29,Signature,Grocery,Female,252974
17895,"Osmanabad, India",2014-07-28,Gold,Food,Male,282745
17896,"Pasan, India",2013-12-21,Platinum,Grocery,Female,69694
17897,"Tanda, India",2014-01-31,Platinum,Entertainment,Male,158829
17898,"Sagar, India",2015-04-20,Silver,Grocery,Female,240438
17899,"Sillod, India",2015-02-04,Signature,Fuel,Female,280660
17900,"Sibsagar, India",2014-09-13,Signature,Fuel,Female,274476
17901,"Kayamkulam, India",2013-10-25,Platinum,Bills,Female,201973
17902,"Nandura, India",2015-02-17,Platinum,Bills,Male,22152
17903,"Baramula, India",2013-10-10,Platinum,Bills,Female,40176
17904,"Palasa Kasibugga, India",2013-12-08,Gold,Grocery,Male,249904
17905,"Utraula, India",2015-02-03,Gold,Fuel,Male,80587
17906,"Rupnagar, India",2014-03-05,Signature,Bills,Female,46701
17907,"Delhi, India",2015-01-11,Signature,Food,Female,80422
17908,"Shahdol, India",2014-01-13,Platinum,Bills,Male,89843
17909,"Sattur, India",2013-11-12,Gold,Bills,Male,120518
17910,"Chandausi, India",2014-12-26,Platinum,Fuel,Female,180756
17911,"Gudivada, India",2014-05-27,Platinum,Grocery,Male,54321
17912,"Dharmavaram, India",2014-02-06,Signature,Grocery,Female,38801
17913,"Mancherial, India",2014-04-25,Platinum,Food,Female,254725
17914,"Rajsamand, India",2014-01-10,Signature,Entertainment,Female,175963
17915,"Satara, India",2015-05-08,Silver,Food,Male,67850
17916,"Vikarabad, India",2014-06-02,Platinum,Entertainment,Female,216094
17917,"Udgir, India",2014-06-07,Gold,Fuel,Female,230839
17918,"Hisar, India",2013-11-24,Gold,Bills,Female,91386
17919,"Lunawada, India",2015-03-09,Silver,Food,Female,106222
17920,"Malaj Khand, India",2015-02-15,Gold,Entertainment,Female,238898
17921,"Rishikesh, India",2014-07-04,Platinum,Bills,Male,227279
17922,"Kurnool, India",2014-09-03,Signature,Bills,Female,295091
17923,"Sambhal, India",2013-11-05,Gold,Bills,Female,62067
17924,"Nellore, India",2013-10-27,Gold,Entertainment,Male,261511
17925,"Nongstoin, India",2014-10-14,Silver,Fuel,Female,173134
17926,"Tura, India",2014-03-23,Silver,Entertainment,Male,297858
17927,"Shikaripur, India",2013-12-10,Signature,Fuel,Female,39527
17928,"Kadi, India",2014-07-17,Gold,Entertainment,Female,14611
17929,"Varkala, India",2014-10-31,Signature,Grocery,Female,139298
17930,"Pudukkottai, India",2014-07-15,Signature,Grocery,Female,233767
17931,"Kalimpong, India",2015-02-09,Platinum,Food,Male,182762
17932,"Purna, India",2014-10-28,Signature,Grocery,Male,94426
17933,"Mohali, India",2014-12-27,Signature,Fuel,Male,179761
17934,"Srinagar, India",2014-06-23,Gold,Entertainment,Male,202041
17935,"Maihar, India",2015-05-03,Silver,Fuel,Male,220171
17936,"Suryapet, India",2013-11-10,Signature,Food,Male,248561
17937,"Chirmiri, India",2013-12-24,Signature,Grocery,Female,75689
17938,"Ramdurg, India",2014-07-08,Silver,Entertainment,Female,206568
17939,"Munger, India",2015-01-10,Platinum,Bills,Male,230329
17940,"Tumsar, India",2014-09-02,Silver,Food,Female,117031
17941,"Phulabani, India",2014-01-27,Signature,Bills,Female,180834
17942,"Ramagundam, India",2014-06-24,Platinum,Grocery,Female,20363
17943,"Bikaner, India",2014-10-20,Signature,Food,Male,65162
17944,"Araria, India",2015-05-14,Signature,Food,Female,243630
17945,"Nanpara, India",2014-08-12,Signature,Grocery,Female,245049
17946,"Punch, India",2014-05-18,Platinum,Entertainment,Male,13170
17947,"Srinagar, India",2015-04-03,Silver,Food,Female,62056
17948,"Pithoragarh, India",2014-03-03,Silver,Food,Male,291658
17949,"Vellakoil, India",2013-12-12,Platinum,Food,Male,267075
17950,"Sircilla, India",2015-03-01,Gold,Bills,Female,171963
17951,"Puliyankudi, India",2015-01-02,Gold,Food,Female,174854
17952,"Surapura, India",2014-10-23,Signature,Food,Male,95090
17953,"Thangadh, India",2015-04-04,Platinum,Fuel,Female,62680
17954,"Markapur, India",2014-04-20,Signature,Bills,Female,100864
17955,"Etawah, India",2014-06-02,Silver,Grocery,Female,1104
17956,"Mandvi, India",2014-09-09,Platinum,Food,Female,14769
17957,"Sarangpur, India",2013-11-30,Gold,Food,Female,4794
17958,"Margao, India",2013-12-30,Platinum,Food,Male,190248
17959,"Tumkur, India",2014-07-30,Gold,Bills,Male,190345
17960,"Sasvad, India",2015-02-10,Platinum,Food,Female,222574
17961,"Osmanabad, India",2014-06-17,Silver,Grocery,Male,16604
17962,"Murwara (Katni), India",2014-01-27,Gold,Entertainment,Male,106519
17963,"Palacole, India",2014-11-07,Platinum,Bills,Female,189291
17964,"Talcher, India",2015-01-28,Platinum,Food,Female,121134
17965,"Macherla, India",2014-02-26,Silver,Bills,Female,181140
17966,"Palitana, India",2014-12-29,Platinum,Fuel,Male,261234
17967,"Afzalpur, India",2013-12-12,Signature,Bills,Female,192524
17968,"Uran, India",2015-05-05,Gold,Grocery,Male,198889
17969,"Nadbai, India",2014-12-06,Platinum,Food,Male,26037
17970,"Gooty, India",2014-10-01,Signature,Grocery,Male,13638
17971,"Nanded-Waghala, India",2015-02-26,Signature,Grocery,Male,227701
17972,"Sitamarhi, India",2014-11-18,Platinum,Food,Female,187336
17973,"Theni Allinagaram, India",2014-02-08,Gold,Fuel,Male,222816
17974,"Sagara, India",2013-10-13,Gold,Food,Male,80739
17975,"Bhongir, India",2013-11-08,Signature,Grocery,Male,116968
17976,"Kagaznagar, India",2014-08-13,Signature,Grocery,Female,91278
17977,"Tilda Newra, India",2014-02-04,Silver,Grocery,Male,3821
17978,"Meerut, India",2014-11-13,Platinum,Grocery,Male,58096
17979,"Tonk, India",2014-04-11,Silver,Food,Female,5350
17980,"Mysore, India",2014-03-14,Platinum,Entertainment,Female,239369
17981,"Ramnagar, India",2015-01-25,Gold,Bills,Female,216248
17982,"Srivilliputhur, India",2015-04-15,Gold,Food,Female,166673
17983,"Purulia, India",2014-10-05,Platinum,Bills,Female,275865
17984,"Nagpur, India",2014-10-07,Silver,Food,Female,285002
17985,"Naila Janjgir, India",2014-09-26,Silver,Fuel,Male,132889
17986,"Mandvi, India",2013-12-13,Signature,Entertainment,Male,241324
17987,"Ramdurg, India",2015-01-26,Gold,Grocery,Male,180452
17988,"Rasipuram, India",2014-10-10,Platinum,Food,Male,151089
17989,"Thuraiyur, India",2014-05-04,Signature,Entertainment,Female,227260
17990,"Purna, India",2015-01-02,Signature,Bills,Female,42375
17991,"Periyakulam, India",2014-05-31,Platinum,Food,Male,18807
17992,"Ahmednagar, India",2014-12-01,Gold,Fuel,Male,181093
17993,"Nagda, India",2014-02-21,Platinum,Grocery,Male,277210
17994,"Patna, India",2015-04-12,Silver,Bills,Female,80881
17995,"Parlakhemundi, India",2013-12-19,Signature,Entertainment,Male,81185
17996,"Yellandu, India",2015-03-03,Platinum,Bills,Male,9771
17997,"Mihijam, India",2014-01-28,Gold,Grocery,Female,170620
17998,"Shenkottai, India",2014-07-27,Signature,Grocery,Male,160270
17999,"Rajakhera, India",2014-01-15,Gold,Food,Male,199847
18000,"Mahemdabad, India",2014-08-24,Gold,Fuel,Female,150806
18001,"Khanna, India",2015-02-17,Gold,Fuel,Male,131681
18002,"Bilaspur, India",2014-04-16,Platinum,Grocery,Male,69069
18003,"Paschim Punropara, India",2015-02-20,Gold,Entertainment,Male,206965
18004,"Kanpur, India",2014-06-22,Silver,Entertainment,Male,100159
18005,"Umarga, India",2014-07-13,Platinum,Bills,Male,213921
18006,"Umreth, India",2014-04-11,Signature,Grocery,Female,125898
18007,"Tirunelveli, India",2014-11-25,Gold,Grocery,Male,253079
18008,"Patratu, India",2015-01-07,Silver,Food,Female,116854
18009,"Nehtaur, India",2015-02-17,Gold,Fuel,Female,79243
18010,"Lunawada, India",2014-10-13,Platinum,Bills,Male,49320
18011,"Mansa, India",2014-11-19,Signature,Entertainment,Male,241230
18012,"Adoor, India",2013-10-20,Signature,Food,Male,68185
18013,"Murtijapur, India",2014-09-18,Silver,Fuel,Male,98817
18014,"Sikandra Rao, India",2013-12-05,Signature,Entertainment,Male,123000
18015,"Shamsabad Agra, India",2014-10-06,Silver,Grocery,Male,17999
18016,"Moga, India",2013-11-12,Gold,Fuel,Female,9122
18017,"Ottappalam, India",2014-08-10,Platinum,Grocery,Male,250704
18018,"Vijayapura, India",2014-08-20,Signature,Food,Female,57205
18019,"Udaipurwati, India",2015-01-18,Silver,Food,Male,135874
18020,"Thoubal, India",2014-09-18,Gold,Food,Male,5265
18021,"Pathri, India",2014-08-15,Platinum,Grocery,Female,36645
18022,"Buxar, India",2014-08-29,Platinum,Bills,Female,286378
18023,"Sedam, India",2014-01-15,Gold,Food,Female,173372
18024,"Ottappalam, India",2014-05-29,Gold,Food,Male,56032
18025,"Veraval, India",2014-07-10,Silver,Grocery,Male,49402
18026,"Pipar City, India",2013-10-14,Platinum,Entertainment,Female,92782
18027,"Kolar, India",2014-03-07,Platinum,Bills,Male,110296
18028,"Akola, India",2014-03-17,Silver,Bills,Male,65133
18029,"Mahe, India",2014-04-16,Gold,Bills,Female,203717
18030,"Pratapgarh, India",2014-02-08,Signature,Food,Male,16761
18031,"Khanna, India",2014-07-24,Platinum,Entertainment,Male,289845
18032,"Rudauli, India",2014-05-02,Platinum,Grocery,Male,217881
18033,"Makhdumpur, India",2014-02-18,Signature,Fuel,Male,79213
18034,"Mysore, India",2015-02-12,Silver,Grocery,Female,8972
18035,"Dhule, India",2014-08-18,Silver,Grocery,Female,231509
18036,"Motihari, India",2015-03-13,Silver,Entertainment,Male,286740
18037,"Kalyan-Dombivali, India",2014-04-24,Silver,Bills,Female,74633
18038,"Sadasivpet, India",2013-10-15,Gold,Entertainment,Male,158636
18039,"Kaithal, India",2014-02-06,Gold,Fuel,Male,52732
18040,"Jhargram, India",2013-10-06,Silver,Bills,Male,285170
18041,"Aligarh, India",2014-10-23,Signature,Bills,Female,286339
18042,"Shahjahanpur, India",2015-04-28,Silver,Fuel,Male,134335
18043,"Kurnool, India",2014-08-17,Gold,Grocery,Female,91854
18044,"Malur, India",2014-04-13,Platinum,Bills,Female,127819
18045,"Tharad, India",2015-02-11,Signature,Fuel,Female,169223
18046,"Makhdumpur, India",2014-08-04,Platinum,Bills,Male,64507
18047,"Chittoor, India",2015-05-20,Signature,Fuel,Male,298583
18048,"Hubli-Dharwad, India",2014-05-07,Platinum,Food,Female,33856
18049,"Pune, India",2014-07-26,Gold,Entertainment,Female,62746
18050,"Tuni, India",2014-11-07,Silver,Bills,Female,175557
18051,"Sikandrabad, India",2014-09-17,Signature,Fuel,Male,89429
18052,"Jhansi, India",2014-06-18,Signature,Grocery,Male,153972
18053,"Rajpura, India",2014-08-24,Silver,Grocery,Female,119553
18054,"Mokokchung, India",2014-11-12,Platinum,Bills,Male,6269
18055,"Chilakaluripet, India",2014-06-01,Signature,Bills,Female,261595
18056,"Ponnani, India",2013-11-26,Gold,Grocery,Male,191416
18057,"Bhongir, India",2015-02-14,Platinum,Food,Female,93046
18058,"Narnaul, India",2014-06-08,Gold,Fuel,Female,180268
18059,"Mandi, India",2013-10-29,Signature,Fuel,Female,274820
18060,"Nabadwip, India",2014-03-24,Gold,Fuel,Female,139937
18061,"Kendrapara, India",2013-10-06,Signature,Food,Female,33470
18062,"Dharmavaram, India",2013-10-11,Signature,Bills,Female,125319
18063,"Puliyankudi, India",2014-11-27,Platinum,Food,Male,254937
18064,"Tanuku, India",2013-10-24,Platinum,Entertainment,Male,295361
18065,"Phusro, India",2015-05-12,Platinum,Food,Female,199865
18066,"Tumkur, India",2013-11-02,Platinum,Grocery,Male,173926
18067,"Wadgaon Road, India",2014-07-19,Signature,Food,Male,224407
18068,"Rahuri, India",2015-04-05,Gold,Bills,Female,91489
18069,"Paradip, India",2014-09-04,Silver,Bills,Female,83323
18070,"Srivilliputhur, India",2015-04-07,Platinum,Entertainment,Female,143073
18071,"Shajapur, India",2014-11-24,Silver,Grocery,Female,66411
18072,"Sillod, India",2014-01-29,Platinum,Bills,Female,169203
18073,"Kendujhar, India",2013-11-23,Silver,Entertainment,Male,10802
18074,"Udhagamandalam, India",2013-10-10,Platinum,Bills,Male,291415
18075,"Vijayapura, India",2015-05-02,Signature,Fuel,Male,225758
18076,"Narayanpet, India",2015-04-25,Silver,Entertainment,Male,275117
18077,"Nabha, India",2014-12-27,Platinum,Food,Female,87997
18078,"Muktsar, India",2014-02-22,Gold,Food,Female,102037
18079,"Jalpaiguri, India",2014-10-03,Platinum,Fuel,Female,243689
18080,"Parlakhemundi, India",2014-11-04,Silver,Bills,Male,191251
18081,"Phagwara, India",2013-12-21,Silver,Grocery,Male,212791
18082,"Valparai, India",2013-12-03,Silver,Bills,Female,261768
18083,"Bheemunipatnam, India",2014-08-05,Signature,Food,Female,280511
18084,"Nagapattinam, India",2014-10-19,Platinum,Grocery,Female,59476
18085,"Hardoi , India",2014-10-24,Silver,Entertainment,Female,8807
18086,"Umarga, India",2013-10-23,Silver,Food,Female,233967
18087,"Lakshmeshwar, India",2014-03-22,Signature,Bills,Male,72315
18088,"Goalpara, India",2014-08-25,Platinum,Fuel,Male,107504
18089,"Raver, India",2014-08-08,Platinum,Entertainment,Female,31083
18090,"Malaj Khand, India",2014-10-01,Gold,Bills,Male,140839
18091,"Patna, India",2014-06-01,Signature,Grocery,Female,293217
18092,"Yellandu, India",2015-02-21,Platinum,Grocery,Female,173672
18093,"Amroha, India",2014-06-03,Gold,Fuel,Female,122647
18094,"Utraula, India",2013-10-06,Signature,Bills,Female,142712
18095,"Dhanbad, India",2013-12-14,Platinum,Bills,Female,193173
18096,"Jamalpur, India",2015-04-13,Signature,Grocery,Male,273010
18097,"Ladwa, India",2015-01-17,Signature,Fuel,Male,57745
18098,"Bharatpur, India",2014-12-06,Gold,Grocery,Male,285333
18099,"Umaria, India",2014-08-09,Platinum,Entertainment,Male,171970
18100,"Bhuj, India",2014-11-11,Gold,Fuel,Female,54232
18101,"Kurnool, India",2015-03-08,Silver,Grocery,Male,228462
18102,"Mandla, India",2014-07-31,Gold,Fuel,Male,256863
18103,"Vijayawada, India",2013-10-31,Silver,Bills,Male,114593
18104,"Tirupati, India",2014-12-12,Signature,Grocery,Female,154824
18105,"Pusad, India",2015-04-14,Signature,Food,Male,24928
18106,"Roorkee, India",2014-03-01,Silver,Food,Male,64246
18107,"Tirunelveli, India",2015-04-02,Gold,Bills,Male,246975
18108,"Bahadurgarh, India",2015-04-21,Gold,Entertainment,Male,69030
18109,"Tirukkoyilur, India",2013-11-23,Signature,Entertainment,Female,197512
18110,"Rameshwaram, India",2014-05-25,Platinum,Bills,Male,180147
18111,"Shenkottai, India",2014-09-09,Signature,Entertainment,Female,190052
18112,"Jagdalpur, India",2013-10-08,Signature,Food,Female,261114
18113,"Gangarampur, India",2015-03-19,Platinum,Bills,Female,221478
18114,"Rawatsar, India",2014-11-02,Signature,Grocery,Female,104842
18115,"Marmagao, India",2015-04-28,Silver,Grocery,Male,6967
18116,"Tiruchirappalli, India",2015-04-24,Platinum,Food,Female,184886
18117,"Sohna, India",2015-03-18,Gold,Food,Female,77672
18118,"Adilabad, India",2014-06-02,Platinum,Entertainment,Male,108313
18119,"Sholingur, India",2015-01-19,Silver,Grocery,Female,89943
18120,"Dalli-Rajhara, India",2014-02-01,Silver,Grocery,Female,175608
18121,"Sidhpur, India",2014-12-30,Platinum,Grocery,Female,229339
18122,"Mainaguri, India",2014-10-04,Gold,Food,Female,59560
18123,"Sabalgarh, India",2015-01-13,Platinum,Entertainment,Female,38368
18124,"Lonavla, India",2015-01-10,Platinum,Bills,Male,114042
18125,"Vatakara, India",2014-06-11,Signature,Fuel,Male,110467
18126,"Sikandrabad, India",2013-11-24,Signature,Bills,Male,228519
18127,"Tumsar, India",2014-04-15,Gold,Entertainment,Female,28864
18128,"Sindhnur, India",2014-07-20,Gold,Fuel,Female,240536
18129,"Aligarh, India",2013-11-19,Gold,Fuel,Male,64855
18130,"Palladam, India",2013-11-19,Silver,Fuel,Female,65142
18131,"Tirukalukundram, India",2015-03-06,Signature,Fuel,Male,291773
18132,"Rameshwaram, India",2014-05-18,Signature,Entertainment,Female,144978
18133,"Sirsa, India",2015-02-13,Platinum,Bills,Female,263376
18134,"Lunawada, India",2014-04-13,Gold,Fuel,Male,287983
18135,"Mandapeta, India",2014-04-23,Signature,Entertainment,Male,201594
18136,"Tumkur, India",2015-05-20,Silver,Bills,Male,227218
18137,"Yerraguntla, India",2015-03-17,Signature,Bills,Female,248827
18138,"Porsa, India",2014-11-21,Silver,Bills,Female,116915
18139,"Pipariya, India",2015-02-12,Signature,Fuel,Male,261691
18140,"Sinnar, India",2014-01-29,Gold,Grocery,Male,6173
18141,"Pratapgarh, India",2014-05-04,Signature,Food,Female,54767
18142,"Nohar, India",2014-02-08,Signature,Food,Male,131893
18143,"Udaipur, India",2013-10-22,Signature,Food,Male,218427
18144,"Pipar City, India",2014-08-13,Signature,Fuel,Female,49690
18145,"Sanawad, India",2014-11-16,Signature,Food,Male,7346
18146,"Moradabad, India",2014-11-21,Gold,Entertainment,Male,68470
18147,"Sailu, India",2014-02-20,Silver,Food,Male,233436
18148,"Gaya, India",2014-09-02,Signature,Bills,Female,225362
18149,"Udhagamandalam, India",2014-12-23,Signature,Bills,Male,99791
18150,"Manmad, India",2015-01-01,Platinum,Entertainment,Male,172488
18151,"Ahmedabad, India",2014-07-04,Platinum,Entertainment,Male,83187
18152,"Pehowa, India",2014-07-23,Silver,Food,Male,235503
18153,"Puttur, India",2014-04-05,Gold,Fuel,Male,76341
18154,"Ponnur, India",2015-05-07,Gold,Entertainment,Male,126606
18155,"Taranagar, India",2013-10-22,Signature,Bills,Male,138809
18156,"Pipar City, India",2013-11-28,Platinum,Bills,Male,156671
18157,"Soro, India",2014-10-21,Signature,Food,Female,253080
18158,"Sonipat, India",2015-01-16,Signature,Bills,Male,252398
18159,"Chilakaluripet, India",2015-05-24,Silver,Bills,Male,261533
18160,"Hubli-Dharwad, India",2014-03-18,Signature,Bills,Female,40803
18161,"Habra, India",2014-05-13,Silver,Grocery,Male,255684
18162,"Pudukkottai, India",2014-09-20,Gold,Entertainment,Female,225743
18163,"Haldwani-cum-Kathgodam, India",2015-04-04,Silver,Fuel,Male,180749
18164,"Mungeli, India",2014-12-29,Platinum,Food,Male,105845
18165,"Hindupur, India",2014-03-15,Signature,Grocery,Female,55384
18166,"Manmad, India",2014-12-05,Signature,Food,Male,76097
18167,"Haldwani-cum-Kathgodam, India",2013-11-15,Silver,Grocery,Female,295602
18168,"Zamania, India",2014-11-18,Silver,Entertainment,Male,145370
18169,"Tandur, India",2014-12-01,Signature,Grocery,Male,133539
18170,"Rewa, India",2014-01-26,Silver,Bills,Female,136787
18171,"Manjlegaon, India",2014-10-20,Silver,Food,Female,41889
18172,"Muvattupuzha, India",2014-09-21,Signature,Grocery,Female,157081
18173,"Pulgaon, India",2013-11-27,Signature,Entertainment,Male,98535
18174,"Madikeri, India",2013-12-09,Gold,Bills,Male,44236
18175,"Una, India",2015-02-07,Platinum,Grocery,Male,161180
18176,"Ichalkaranji, India",2014-07-25,Signature,Fuel,Female,117093
18177,"Paravoor, India",2014-06-12,Gold,Entertainment,Male,232914
18178,"Palwancha, India",2015-01-18,Signature,Grocery,Female,84673
18179,"Mudhol, India",2013-10-26,Gold,Grocery,Male,283229
18180,"Pathri, India",2013-11-22,Signature,Grocery,Female,282572
18181,"Porbandar, India",2015-04-02,Signature,Food,Male,36583
18182,"Adilabad, India",2013-10-21,Signature,Grocery,Female,258225
18183,"Tirukkoyilur, India",2015-02-26,Gold,Fuel,Female,100500
18184,"Shahabad Hardoi, India",2014-01-16,Signature,Bills,Female,219058
18185,"Nawada, India",2013-10-24,Signature,Bills,Female,238484
18186,"Anjar, India",2014-10-17,Platinum,Grocery,Male,179660
18187,"Gobichettipalayam, India",2015-02-05,Silver,Entertainment,Female,254667
18188,"Nandura, India",2014-09-22,Signature,Bills,Male,208863
18189,"Karnal, India",2014-11-10,Silver,Entertainment,Male,33165
18190,"Lalsot, India",2014-06-07,Silver,Grocery,Female,31161
18191,"Mudalagi, India",2015-03-28,Platinum,Grocery,Female,285070
18192,"Vapi, India",2014-01-03,Signature,Bills,Female,292905
18193,"Udhampur, India",2013-11-20,Silver,Fuel,Female,259047
18194,"Guwahati, India",2014-02-14,Silver,Grocery,Male,106116
18195,"Rajkot, India",2014-11-09,Signature,Grocery,Female,188630
18196,"Vellakoil, India",2014-12-20,Silver,Food,Female,28815
18197,"Miryalaguda, India",2013-11-29,Gold,Food,Female,163049
18198,"Singrauli, India",2015-03-08,Silver,Entertainment,Male,103475
18199,"Jammu, India",2013-10-18,Platinum,Food,Female,285722
18200,"Manjlegaon, India",2015-05-12,Platinum,Grocery,Male,232474
18201,"Jamshedpur, India",2014-10-24,Silver,Fuel,Female,233134
18202,"Kolkata, India",2013-11-26,Silver,Entertainment,Male,33596
18203,"Davanagere, India",2013-10-15,Silver,Bills,Male,153142
18204,"Perinthalmanna, India",2015-02-04,Silver,Food,Female,50540
18205,"Vaijapur, India",2014-01-27,Platinum,Bills,Male,170209
18206,"Achalpur, India",2014-05-30,Signature,Grocery,Female,216180
18207,"Taranagar, India",2015-03-23,Platinum,Entertainment,Female,61470
18208,"Sultanganj, India",2015-05-06,Signature,Bills,Female,153909
18209,"Kolar, India",2013-11-29,Platinum,Fuel,Female,226304
18210,"Kanhangad, India",2014-09-05,Silver,Fuel,Male,72683
18211,"Hardwar, India",2015-02-28,Platinum,Fuel,Male,296852
18212,"Neemuch, India",2014-11-28,Silver,Fuel,Female,259489
18213,"Srivilliputhur, India",2014-01-11,Gold,Bills,Male,262867
18214,"Sheikhpura, India",2014-09-15,Platinum,Fuel,Female,73452
18215,"Bhiwani, India",2014-03-16,Signature,Fuel,Male,132978
18216,"Vatakara, India",2014-07-11,Silver,Fuel,Female,246951
18217,"Ottappalam, India",2013-12-30,Silver,Fuel,Male,21982
18218,"Dumka, India",2014-06-02,Signature,Food,Male,168331
18219,"Sidhi, India",2014-06-02,Signature,Entertainment,Male,247062
18220,"Nabarangapur, India",2013-12-21,Gold,Grocery,Female,92458
18221,"Darjiling, India",2014-04-05,Silver,Food,Female,161049
18222,"Aurangabad, India",2014-12-04,Platinum,Entertainment,Male,148429
18223,"Mavelikkara, India",2015-04-05,Silver,Entertainment,Female,156388
18224,"Nautanwa, India",2014-06-24,Silver,Fuel,Male,229527
18225,"Panruti, India",2013-10-23,Silver,Grocery,Male,82503
18226,"Uthamapalayam, India",2015-05-05,Signature,Food,Female,42109
18227,"Kohima, India",2015-02-23,Gold,Food,Male,42638
18228,"Limbdi, India",2014-09-29,Gold,Food,Male,93375
18229,"Balurghat, India",2014-06-27,Silver,Entertainment,Female,139442
18230,"Shahade, India",2014-06-22,Gold,Entertainment,Male,148153
18231,"Tiruchendur, India",2014-11-13,Platinum,Bills,Female,204254
18232,"Davanagere, India",2013-12-19,Signature,Food,Male,29302
18233,"Paradip, India",2015-05-20,Silver,Bills,Female,178035
18234,"Rampur, India",2015-04-04,Silver,Food,Female,61103
18235,"Gobindgarh, India",2013-12-10,Silver,Bills,Female,13550
18236,"Nilambur, India",2014-04-04,Gold,Entertainment,Female,103770
18237,"Talegaon Dabhade, India",2014-10-09,Silver,Food,Male,252519
18238,"Paithan, India",2015-03-30,Silver,Bills,Female,47679
18239,"Udaipurwati, India",2014-03-03,Platinum,Fuel,Female,66080
18240,"Narsinghgarh, India",2014-08-21,Signature,Fuel,Female,233234
18241,"Mahasamund, India",2013-10-28,Signature,Bills,Female,112169
18242,"Fatehpur Sikri, India",2014-11-19,Signature,Grocery,Male,285467
18243,"Tiruttani, India",2015-03-26,Platinum,Bills,Female,51471
18244,"Surandai, India",2014-01-31,Silver,Fuel,Male,140408
18245,"Mokokchung, India",2013-12-22,Signature,Grocery,Male,171827
18246,"Surandai, India",2013-12-02,Silver,Entertainment,Female,205712
18247,"Kagaznagar, India",2014-03-10,Gold,Bills,Female,176487
18248,"Ozar, India",2015-03-26,Signature,Entertainment,Female,229771
18249,"Rahuri, India",2014-10-11,Gold,Bills,Male,138773
18250,"Fatehabad, India",2014-05-27,Signature,Food,Male,155690
18251,"Kavali, India",2015-04-15,Silver,Food,Female,210307
18252,"Yadgir, India",2014-03-15,Silver,Bills,Female,277138
18253,"Sirhind Fatehgarh Sahib, India",2013-12-15,Platinum,Fuel,Female,123966
18254,"Mudhol, India",2014-08-17,Signature,Entertainment,Female,264537
18255,"Udgir, India",2014-04-18,Silver,Entertainment,Male,24397
18256,"Sagar, India",2013-11-05,Signature,Bills,Male,190999
18257,"Pusad, India",2013-12-25,Gold,Bills,Male,74460
18258,"Porsa, India",2014-07-12,Platinum,Fuel,Female,46032
18259,"Sidhpur, India",2014-11-02,Platinum,Entertainment,Female,129515
18260,"Arwal, India",2015-02-06,Platinum,Fuel,Female,211109
18261,"Renukoot, India",2015-03-07,Signature,Entertainment,Male,287768
18262,"Malur, India",2013-12-17,Platinum,Grocery,Female,72206
18263,"Titlagarh, India",2015-03-08,Signature,Entertainment,Male,81395
18264,"Paithan, India",2014-05-06,Gold,Bills,Female,230344
18265,"Ambikapur, India",2014-05-02,Signature,Food,Female,57098
18266,"Kot Kapura, India",2014-06-05,Platinum,Grocery,Male,223668
18267,"Shirdi, India",2015-05-02,Platinum,Entertainment,Male,65996
18268,"Sonipat, India",2015-05-24,Platinum,Bills,Female,30214
18269,"Kalimpong, India",2015-03-25,Gold,Bills,Male,189220
18270,"Sardarshahar, India",2014-10-04,Signature,Food,Male,146216
18271,"Nelamangala, India",2014-07-13,Platinum,Entertainment,Male,241008
18272,"Tharamangalam, India",2013-11-21,Gold,Grocery,Female,171763
18273,"Siana, India",2014-08-10,Gold,Bills,Female,204167
18274,"Narnaul, India",2015-03-20,Gold,Fuel,Female,244278
18275,"Mahasamund, India",2014-09-13,Silver,Fuel,Female,211523
18276,"Kharar, India",2014-09-28,Gold,Entertainment,Male,36435
18277,"Pandharpur, India",2013-12-27,Platinum,Fuel,Male,270046
18278,"Sultanganj, India",2013-10-04,Gold,Entertainment,Male,131374
18279,"Zirakpur, India",2014-03-08,Platinum,Entertainment,Male,84925
18280,"Margao, India",2015-03-23,Gold,Fuel,Male,170988
18281,"Tiruvuru, India",2014-03-23,Gold,Food,Male,188536
18282,"Dhanbad, India",2014-06-26,Gold,Grocery,Female,30104
18283,"Mandi Dabwali, India",2013-11-23,Platinum,Entertainment,Female,107154
18284,"Gwalior, India",2014-09-16,Platinum,Bills,Male,234696
18285,"Patna, India",2014-09-28,Signature,Entertainment,Female,107343
18286,"Lar, India",2013-12-07,Platinum,Entertainment,Female,274817
18287,"Gudur, India",2015-04-08,Signature,Food,Male,18430
18288,"Seoni-Malwa, India",2014-05-20,Silver,Bills,Male,156245
18289,"Miryalaguda, India",2014-05-20,Gold,Fuel,Female,76928
18290,"Uravakonda, India",2014-11-11,Signature,Fuel,Male,298057
18291,"Ramagundam, India",2014-08-21,Platinum,Bills,Female,121101
18292,"Tasgaon, India",2014-08-03,Silver,Bills,Female,38053
18293,"Thirumangalam, India",2015-05-04,Platinum,Food,Male,7132
18294,"Pinjore, India",2014-06-26,Gold,Fuel,Female,298626
18295,"Nadbai, India",2015-03-27,Gold,Fuel,Female,52529
18296,"Udhagamandalam, India",2014-06-27,Signature,Bills,Male,9528
18297,"Ichalkaranji, India",2013-10-24,Signature,Grocery,Male,158217
